0 0 0
1 5.33333e-09 0.866025
2 1.06667e-08 0.866025
3 1.6e-08 2.94e-14
4 2.13333e-08 -0.866025
5 2.66667e-08 -0.866025
6 3.2e-08 -1.95666e-15
7 3.73333e-08 0.866025
8 4.26667e-08 0.866025
9 4.8e-08 2.93499e-15
10 5.33333e-08 -0.866025
11 5.86667e-08 -0.866025
12 6.4e-08 -3.91332e-15
13 6.93333e-08 0.866025
14 7.46667e-08 0.866025
15 8e-08 1.75422e-13
16 8.53333e-08 -0.866025
17 9.06667e-08 -0.866025
18 9.6e-08 -2.33244e-13
19 1.01333e-07 0.866025
20 1.06667e-07 0.866025
21 1.12e-07 4.04752e-13
22 1.17333e-07 -0.866025
23 1.22667e-07 -0.866025
24 1.28e-07 -3.48887e-13
25 1.33333e-07 0.866025
26 1.38667e-07 0.866025
27 1.44e-07 5.20396e-13
28 1.49333e-07 -0.866025
29 1.54667e-07 -0.866025
30 1.6e-07 -5.78217e-13
31 1.65333e-07 0.866025
32 1.70667e-07 0.866025
33 1.76e-07 8.63413e-13
34 1.81333e-07 -0.866025
35 1.86667e-07 -0.866025
36 1.92e-07 -9.21235e-13
37 1.97333e-07 0.866025
38 2.02667e-07 0.866025
39 2.08e-07 9.79056e-13
40 2.13333e-07 -0.866025
41 2.18667e-07 -0.866025
42 2.24e-07 -1.03688e-12
43 2.29333e-07 0.866025
44 2.34667e-07 0.866025
45 2.4e-07 1.0947e-12
46 2.45333e-07 -0.866025
47 2.50667e-07 -0.866025
48 2.56e-07 -1.15252e-12
49 2.61333e-07 0.866025
50 2.66667e-07 0.866025
51 2.72e-07 1.21034e-12
52 2.77333e-07 -0.866025
53 2.82667e-07 -0.866025
54 2.88e-07 -1.49554e-12
55 2.93333e-07 0.866025
56 2.98667e-07 0.866025
57 3.04e-07 1.55336e-12
58 3.09333e-07 -0.866025
59 3.14667e-07 -0.866025
60 3.2e-07 -1.61118e-12
61 3.25333e-07 0.866025
62 3.30667e-07 0.866025
63 3.36e-07 1.669e-12
64 3.41333e-07 -0.866025
65 3.46667e-07 -0.866025
66 3.52e-07 -1.72683e-12
67 3.57333e-07 0.866025
68 3.62667e-07 0.866025
69 3.68e-07 1.78465e-12
70 3.73333e-07 -0.866025
71 3.78667e-07 -0.866025
72 3.84e-07 -2.29722e-12
73 3.89333e-07 0.866025
74 3.94667e-07 0.866025
75 4e-07 2.35504e-12
76 4.05333e-07 -0.866025
77 4.10667e-07 -0.866025
78 4.16e-07 -2.41286e-12
79 4.21333e-07 0.866025
80 4.26667e-07 0.866025
81 4.32e-07 2.47068e-12
82 4.37333e-07 -0.866025
83 4.42667e-07 -0.866025
84 4.48e-07 -2.5285e-12
85 4.53333e-07 0.866025
86 4.58667e-07 0.866025
87 4.64e-07 2.58633e-12
88 4.69333e-07 -0.866025
89 4.74667e-07 -0.866025
90 4.8e-07 -2.64415e-12
91 4.85333e-07 0.866025
92 4.90667e-07 0.866025
93 4.96e-07 1.79247e-12
94 5.01333e-07 -0.866025
95 5.06667e-07 -0.866025
96 5.12e-07 -9.40801e-13
97 5.17333e-07 0.866025
98 5.22667e-07 0.866025
99 5.28e-07 -3.65619e-13
100 5.33333e-07 -0.866025
101 5.38667e-07 -0.866025
102 5.44e-07 1.21729e-12
103 5.49333e-07 0.866025
104 5.54667e-07 0.866025
105 5.6e-07 -2.52371e-12
106 5.65333e-07 -0.866025
107 5.70667e-07 -0.866025
108 5.76e-07 3.37539e-12
109 5.81333e-07 0.866025
110 5.86667e-07 0.866025
111 5.92e-07 -4.68181e-12
112 5.97333e-07 -0.866025
113 6.02667e-07 -0.866025
114 6.08e-07 5.07873e-12
115 6.13333e-07 0.866025
116 6.18667e-07 0.866025
117 6.24e-07 -6.38515e-12
118 6.29333e-07 -0.866025
119 6.34667e-07 -0.866025
120 6.4e-07 7.69157e-12
121 6.45333e-07 0.866025
122 6.50667e-07 0.866025
123 6.56e-07 -8.0885e-12
124 6.61333e-07 -0.866025
125 6.66667e-07 -0.866025
