0 0 0
1 5.33333e-09 -0.866025
2 1.06667e-08 -0.866025
3 1.6e-08 4.89978e-15
4 2.13333e-08 0.866025
5 2.66667e-08 0.866025
6 3.2e-08 4.41129e-15
7 3.73333e-08 -0.866025
8 4.26667e-08 -0.866025
9 4.8e-08 -1.37224e-14
10 5.33333e-08 0.866025
11 5.86667e-08 0.866025
12 6.4e-08 8.82259e-15
13 6.93333e-08 -0.866025
14 7.46667e-08 -0.866025
15 8e-08 2.44989e-14
16 8.53333e-08 0.866025
17 9.06667e-08 0.866025
18 9.6e-08 -5.78204e-14
19 1.01333e-07 -0.866025
20 1.06667e-07 -0.866025
21 1.12e-07 9.11419e-14
22 1.17333e-07 0.866025
23 1.22667e-07 0.866025
24 1.28e-07 -9.60417e-14
25 1.33333e-07 -0.866025
26 1.38667e-07 -0.866025
27 1.44e-07 1.57785e-13
28 1.49333e-07 0.866025
29 1.54667e-07 0.866025
30 1.6e-07 -1.62685e-13
31 1.65333e-07 -0.866025
32 1.70667e-07 -0.866025
33 1.76e-07 2.24428e-13
34 1.81333e-07 0.866025
35 1.86667e-07 0.866025
36 1.92e-07 -2.29328e-13
37 1.97333e-07 -0.866025
38 2.02667e-07 -0.866025
39 2.08e-07 2.91071e-13
40 2.13333e-07 0.866025
41 2.18667e-07 0.866025
42 2.24e-07 -2.95971e-13
43 2.29333e-07 -0.866025
44 2.34667e-07 -0.866025
45 2.4e-07 3.0087e-13
46 2.45333e-07 0.866025
47 2.50667e-07 0.866025
48 2.56e-07 -3.0577e-13
49 2.61333e-07 -0.866025
50 2.66667e-07 -0.866025
51 2.72e-07 3.1067e-13
52 2.77333e-07 0.866025
53 2.82667e-07 0.866025
54 2.88e-07 -4.29257e-13
55 2.93333e-07 -0.866025
56 2.98667e-07 -0.866025
57 3.04e-07 4.34156e-13
58 3.09333e-07 0.866025
59 3.14667e-07 0.866025
60 3.2e-07 -4.39056e-13
61 3.25333e-07 -0.866025
62 3.30667e-07 -0.866025
63 3.36e-07 5.57643e-13
64 3.41333e-07 0.866025
65 3.46667e-07 0.866025
66 3.52e-07 -5.62543e-13
67 3.57333e-07 -0.866025
68 3.62667e-07 -0.866025
69 3.68e-07 5.67442e-13
70 3.73333e-07 0.866025
71 3.78667e-07 0.866025
72 3.84e-07 -5.72342e-13
73 3.89333e-07 -0.866025
74 3.94667e-07 -0.866025
75 4e-07 6.90929e-13
76 4.05333e-07 0.866025
77 4.10667e-07 0.866025
78 4.16e-07 -6.95828e-13
79 4.21333e-07 -0.866025
80 4.26667e-07 -0.866025
81 4.32e-07 7.00728e-13
82 4.37333e-07 0.866025
83 4.42667e-07 0.866025
84 4.48e-07 -7.05628e-13
85 4.53333e-07 -0.866025
86 4.58667e-07 -0.866025
87 4.64e-07 8.24215e-13
88 4.69333e-07 0.866025
89 4.74667e-07 0.866025
90 4.8e-07 -8.29114e-13
91 4.85333e-07 -0.866025
92 4.90667e-07 -0.866025
93 4.96e-07 6.06641e-13
94 5.01333e-07 0.866025
95 5.06667e-07 0.866025
96 5.12e-07 -1.56793e-13
97 5.17333e-07 -0.866025
98 5.22667e-07 -0.866025
99 5.28e-07 -6.56809e-14
100 5.33333e-07 0.866025
101 5.38667e-07 0.866025
102 5.44e-07 5.15528e-13
103 5.49333e-07 -0.866025
104 5.54667e-07 -0.866025
105 5.6e-07 -7.38002e-13
106 5.65333e-07 0.866025
107 5.70667e-07 0.866025
108 5.76e-07 9.60476e-13
109 5.81333e-07 -0.866025
110 5.86667e-07 -0.866025
111 5.92e-07 -1.41032e-12
112 5.97333e-07 0.866025
113 6.02667e-07 0.866025
114 6.08e-07 1.6328e-12
115 6.13333e-07 -0.866025
116 6.18667e-07 -0.866025
117 6.24e-07 -1.85527e-12
118 6.29333e-07 0.866025
119 6.34667e-07 0.866025
120 6.4e-07 2.30512e-12
121 6.45333e-07 -0.866025
122 6.50667e-07 -0.866025
123 6.56e-07 -2.52759e-12
124 6.61333e-07 0.866025
125 6.66667e-07 0.866025
